,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
2070,,Spain,40.0,-4.0,2020-01-29,0,0,0.0,0.0
2071,,Sri Lanka,7.0,81.0,2020-01-29,1,0,0.0,1.0
2072,,Sudan,12.8628,30.2176,2020-01-29,0,0,0.0,0.0
2073,,Suriname,3.9193,-56.0278,2020-01-29,0,0,0.0,0.0
2074,,Sweden,63.0,16.0,2020-01-29,0,0,0.0,0.0
2075,,Switzerland,46.8182,8.2275,2020-01-29,0,0,0.0,0.0
2076,,Taiwan*,23.7,121.0,2020-01-29,8,0,0.0,8.0
2077,,Tanzania,-6.369,34.8888,2020-01-29,0,0,0.0,0.0
2078,,Thailand,15.0,101.0,2020-01-29,14,0,5.0,9.0
2079,,Togo,8.6195,0.8248,2020-01-29,0,0,0.0,0.0
2080,,Trinidad and Tobago,10.6918,-61.2225,2020-01-29,0,0,0.0,0.0
2081,,Tunisia,34.0,9.0,2020-01-29,0,0,0.0,0.0
2082,,Turkey,38.9637,35.2433,2020-01-29,0,0,0.0,0.0
2083,,Uganda,1.0,32.0,2020-01-29,0,0,0.0,0.0
2084,,Ukraine,48.3794,31.1656,2020-01-29,0,0,0.0,0.0
2085,,United Arab Emirates,24.0,54.0,2020-01-29,4,0,0.0,4.0
2086,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-29,0,0,0.0,0.0
2087,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-29,0,0,0.0,0.0
2088,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-29,0,0,0.0,0.0
2089,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-29,0,0,0.0,0.0
2090,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-29,0,0,0.0,0.0
2091,Montserrat,United Kingdom,16.7425,-62.1874,2020-01-29,0,0,0.0,0.0
2092,,United Kingdom,55.3781,-3.4360000000000004,2020-01-29,0,0,0.0,0.0
2093,,Uruguay,-32.5228,-55.7658,2020-01-29,0,0,0.0,0.0
2094,,US,37.0902,-95.7129,2020-01-29,5,0,0.0,5.0
2095,,Uzbekistan,41.3775,64.5853,2020-01-29,0,0,0.0,0.0
2096,,Venezuela,6.4238,-66.5897,2020-01-29,0,0,0.0,0.0
2097,,Vietnam,16.0,108.0,2020-01-29,2,0,0.0,2.0
2098,,Zambia,-15.4167,28.2833,2020-01-29,0,0,0.0,0.0
2099,,Zimbabwe,-20.0,30.0,2020-01-29,0,0,0.0,0.0
2101,,Dominica,15.415,-61.371,2020-01-29,0,0,0.0,0.0
2102,,Grenada,12.1165,-61.679,2020-01-29,0,0,0.0,0.0
2103,,Mozambique,-18.665695,35.529562,2020-01-29,0,0,0.0,0.0
2104,,Syria,34.802075,38.99681500000001,2020-01-29,0,0,0.0,0.0
2105,,Timor-Leste,-8.874217,125.727539,2020-01-29,0,0,0.0,0.0
2106,,Belize,13.1939,-59.5432,2020-01-29,0,0,0.0,0.0
2107,Recovered,Canada,0.0,0.0,2020-01-29,0,0,0.0,0.0
2108,,Laos,19.85627,102.495496,2020-01-29,0,0,0.0,0.0
2109,,Libya,26.3351,17.228331,2020-01-29,0,0,0.0,0.0
2110,,West Bank and Gaza,31.9522,35.2332,2020-01-29,0,0,0.0,0.0
2111,,Guinea-Bissau,11.8037,-15.1804,2020-01-29,0,0,0.0,0.0
2112,,Mali,17.570692,-3.996166000000001,2020-01-29,0,0,0.0,0.0
2113,,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-29,0,0,0.0,0.0
2114,Northwest Territories,Canada,64.8255,-124.8457,2020-01-29,0,0,0.0,0.0
2115,Yukon,Canada,64.2823,-135.0,2020-01-29,0,0,0.0,0.0
2116,,Kosovo,42.602636,20.902977,2020-01-29,0,0,0.0,0.0
2117,,Burma,21.9162,95.956,2020-01-29,0,0,0.0,0.0
2118,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-29,0,0,0.0,0.0
2119,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-29,0,0,0.0,0.0
2120,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-29,0,0,0.0,0.0
2122,,Botswana,-22.3285,24.6849,2020-01-29,0,0,0.0,0.0
2123,,Burundi,-3.3731,29.9189,2020-01-29,0,0,0.0,0.0
2124,,Sierra Leone,8.460555000000001,-11.779889,2020-01-29,0,0,0.0,0.0
2125,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-01-29,0,0,0.0,0.0
2126,,Malawi,-13.254307999999998,34.301525,2020-01-29,0,0,0.0,0.0
2127,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-29,0,0,0.0,0.0
2128,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-29,0,0,0.0,0.0
2129,,South Sudan,6.877000000000002,31.307,2020-01-29,0,0,0.0,0.0
2130,,Western Sahara,24.2155,-12.8858,2020-01-29,0,0,0.0,0.0
2131,,Sao Tome and Principe,0.18636,6.613081,2020-01-29,0,0,0.0,0.0
2132,,Yemen,15.552727,48.516388,2020-01-29,0,0,0.0,0.0
2133,,Comoros,-11.6455,43.3333,2020-01-29,0,0,0.0,0.0
2134,,Tajikistan,38.861034,71.276093,2020-01-29,0,0,0.0,0.0
2135,,Lesotho,-29.609988,28.233608,2020-01-29,0,0,0.0,0.0
2136,,Afghanistan,33.0,65.0,2020-01-30,0,0,0.0,0.0
2137,,Albania,41.1533,20.1683,2020-01-30,0,0,0.0,0.0
2138,,Algeria,28.0339,1.6596,2020-01-30,0,0,0.0,0.0
2139,,Andorra,42.5063,1.5218,2020-01-30,0,0,0.0,0.0
2140,,Angola,-11.2027,17.8739,2020-01-30,0,0,0.0,0.0
2141,,Antigua and Barbuda,17.0608,-61.7964,2020-01-30,0,0,0.0,0.0
2142,,Argentina,-38.4161,-63.6167,2020-01-30,0,0,0.0,0.0
2143,,Armenia,40.0691,45.0382,2020-01-30,0,0,0.0,0.0
2144,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-30,0,0,0.0,0.0
2145,New South Wales,Australia,-33.8688,151.2093,2020-01-30,4,0,2.0,2.0
2146,Northern Territory,Australia,-12.4634,130.8456,2020-01-30,0,0,0.0,0.0
2147,Queensland,Australia,-28.0167,153.4,2020-01-30,3,0,0.0,3.0
2148,South Australia,Australia,-34.9285,138.6007,2020-01-30,0,0,0.0,0.0
2149,Tasmania,Australia,-41.4545,145.9707,2020-01-30,0,0,0.0,0.0
2150,Victoria,Australia,-37.8136,144.9631,2020-01-30,2,0,0.0,2.0
2151,Western Australia,Australia,-31.9505,115.8605,2020-01-30,0,0,0.0,0.0
2152,,Austria,47.5162,14.5501,2020-01-30,0,0,0.0,0.0
2153,,Azerbaijan,40.1431,47.5769,2020-01-30,0,0,0.0,0.0
2154,,Bahamas,25.0343,-77.3963,2020-01-30,0,0,0.0,0.0
2155,,Bahrain,26.0275,50.55,2020-01-30,0,0,0.0,0.0
2156,,Bangladesh,23.685,90.3563,2020-01-30,0,0,0.0,0.0
2157,,Barbados,13.1939,-59.5432,2020-01-30,0,0,0.0,0.0
2158,,Belarus,53.7098,27.9534,2020-01-30,0,0,0.0,0.0
2159,,Belgium,50.8333,4.0,2020-01-30,0,0,0.0,0.0
2160,,Benin,9.3077,2.3158,2020-01-30,0,0,0.0,0.0
2161,,Bhutan,27.5142,90.4336,2020-01-30,0,0,0.0,0.0
2162,,Bolivia,-16.2902,-63.5887,2020-01-30,0,0,0.0,0.0
2163,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-30,0,0,0.0,0.0
2164,,Brazil,-14.235,-51.9253,2020-01-30,0,0,0.0,0.0
2165,,Brunei,4.5353,114.7277,2020-01-30,0,0,0.0,0.0
2166,,Bulgaria,42.7339,25.4858,2020-01-30,0,0,0.0,0.0
2167,,Burkina Faso,12.2383,-1.5616,2020-01-30,0,0,0.0,0.0
2168,,Cabo Verde,16.5388,-23.0418,2020-01-30,0,0,0.0,0.0
2169,,Cambodia,11.55,104.9167,2020-01-30,1,0,0.0,1.0
2170,,Cameroon,3.848,11.5021,2020-01-30,0,0,0.0,0.0
2171,Alberta,Canada,53.9333,-116.5765,2020-01-30,0,0,0.0,0.0
2172,British Columbia,Canada,49.2827,-123.1207,2020-01-30,1,0,0.0,1.0
2174,Manitoba,Canada,53.7609,-98.8139,2020-01-30,0,0,0.0,0.0
2175,New Brunswick,Canada,46.5653,-66.4619,2020-01-30,0,0,0.0,0.0
2176,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-30,0,0,0.0,0.0
2177,Nova Scotia,Canada,44.682,-63.7443,2020-01-30,0,0,0.0,0.0
2178,Ontario,Canada,51.2538,-85.3232,2020-01-30,1,0,0.0,1.0
2179,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-30,0,0,0.0,0.0
2180,Quebec,Canada,52.9399,-73.5491,2020-01-30,0,0,0.0,0.0
2181,Saskatchewan,Canada,52.9399,-106.4509,2020-01-30,0,0,0.0,0.0
2182,,Central African Republic,6.6111,20.9394,2020-01-30,0,0,0.0,0.0
2183,,Chad,15.4542,18.7322,2020-01-30,0,0,0.0,0.0
2184,,Chile,-35.6751,-71.543,2020-01-30,0,0,0.0,0.0
2185,Anhui,China,31.8257,117.2264,2020-01-30,200,0,2.0,198.0
2186,Beijing,China,40.1824,116.4142,2020-01-30,114,1,4.0,109.0
2187,Chongqing,China,30.0572,107.874,2020-01-30,182,0,1.0,181.0
2188,Fujian,China,26.0789,117.9874,2020-01-30,101,0,0.0,101.0
2189,Gansu,China,37.8099,101.0583,2020-01-30,26,0,0.0,26.0
2190,Guangdong,China,23.3417,113.4244,2020-01-30,354,0,10.0,344.0
2191,Guangxi,China,23.8298,108.7881,2020-01-30,78,0,2.0,76.0
2192,Guizhou,China,26.8154,106.8748,2020-01-30,12,0,1.0,11.0
2193,Hainan,China,19.1959,109.7453,2020-01-30,46,1,1.0,44.0
2194,Hebei,China,39.549,116.1306,2020-01-30,65,1,0.0,64.0
2195,Heilongjiang,China,47.862,127.7615,2020-01-30,44,2,0.0,42.0
2196,Henan,China,33.882,113.614,2020-01-30,278,2,2.0,274.0
2197,Hong Kong,China,22.3,114.2,2020-01-30,10,0,0.0,10.0
2198,Hubei,China,30.9756,112.2707,2020-01-30,4903,162,90.0,4651.0
2199,Hunan,China,27.6104,111.7088,2020-01-30,277,0,2.0,275.0
2200,Inner Mongolia,China,44.0935,113.9448,2020-01-30,19,0,0.0,19.0
2201,Jiangsu,China,32.9711,119.455,2020-01-30,129,0,1.0,128.0
2202,Jiangxi,China,27.614,115.7221,2020-01-30,162,0,5.0,157.0
2203,Jilin,China,43.6661,126.1923,2020-01-30,14,0,1.0,13.0
2204,Liaoning,China,41.2956,122.6085,2020-01-30,41,0,1.0,40.0
2205,Macau,China,22.1667,113.55,2020-01-30,7,0,0.0,7.0
2206,Ningxia,China,37.2692,106.1655,2020-01-30,17,0,0.0,17.0
2207,Qinghai,China,35.7452,95.9956,2020-01-30,8,0,0.0,8.0
2208,Shaanxi,China,35.1917,108.8701,2020-01-30,63,0,0.0,63.0
2209,Shandong,China,36.3427,118.1498,2020-01-30,158,0,1.0,157.0
2210,Shanghai,China,31.202,121.4491,2020-01-30,112,1,5.0,106.0
2211,Shanxi,China,37.5777,112.2922,2020-01-30,35,0,1.0,34.0
2212,Sichuan,China,30.6171,102.7103,2020-01-30,142,1,1.0,140.0
2213,Tianjin,China,39.3054,117.323,2020-01-30,31,0,0.0,31.0
2214,Tibet,China,31.6927,88.0924,2020-01-30,1,0,0.0,1.0
2215,Xinjiang,China,41.1129,85.2401,2020-01-30,14,0,0.0,14.0
2216,Yunnan,China,24.974,101.487,2020-01-30,70,0,0.0,70.0
2217,Zhejiang,China,29.1832,120.0934,2020-01-30,428,0,4.0,424.0
2218,,Colombia,4.5709,-74.2973,2020-01-30,0,0,0.0,0.0
2219,,Congo (Brazzaville),-4.0383,21.7587,2020-01-30,0,0,0.0,0.0
2220,,Congo (Kinshasa),-4.0383,21.7587,2020-01-30,0,0,0.0,0.0
2221,,Costa Rica,9.7489,-83.7534,2020-01-30,0,0,0.0,0.0
2222,,Cote d'Ivoire,7.54,-5.5471,2020-01-30,0,0,0.0,0.0
2223,,Croatia,45.1,15.2,2020-01-30,0,0,0.0,0.0
2225,,Cuba,22.0,-80.0,2020-01-30,0,0,0.0,0.0
2226,,Cyprus,35.1264,33.4299,2020-01-30,0,0,0.0,0.0
2227,,Czechia,49.8175,15.473,2020-01-30,0,0,0.0,0.0
2228,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-30,0,0,0.0,0.0
2229,Greenland,Denmark,71.7069,-42.6043,2020-01-30,0,0,0.0,0.0
2230,,Denmark,56.2639,9.5018,2020-01-30,0,0,0.0,0.0
2231,,Djibouti,11.8251,42.5903,2020-01-30,0,0,0.0,0.0
2232,,Dominican Republic,18.7357,-70.1627,2020-01-30,0,0,0.0,0.0
2233,,Ecuador,-1.8312,-78.1834,2020-01-30,0,0,0.0,0.0
2234,,Egypt,26.0,30.0,2020-01-30,0,0,0.0,0.0
2235,,El Salvador,13.7942,-88.8965,2020-01-30,0,0,0.0,0.0
2236,,Equatorial Guinea,1.5,10.0,2020-01-30,0,0,0.0,0.0
2237,,Eritrea,15.1794,39.7823,2020-01-30,0,0,0.0,0.0
2238,,Estonia,58.5953,25.0136,2020-01-30,0,0,0.0,0.0
2239,,Eswatini,-26.5225,31.4659,2020-01-30,0,0,0.0,0.0
2240,,Ethiopia,9.145,40.4897,2020-01-30,0,0,0.0,0.0
2241,,Fiji,-17.7134,178.065,2020-01-30,0,0,0.0,0.0
2242,,Finland,64.0,26.0,2020-01-30,1,0,0.0,1.0
2243,French Guiana,France,3.9339,-53.1258,2020-01-30,0,0,0.0,0.0
2244,French Polynesia,France,-17.6797,149.4068,2020-01-30,0,0,0.0,0.0
2245,Guadeloupe,France,16.25,-61.5833,2020-01-30,0,0,0.0,0.0
2246,Mayotte,France,-12.8275,45.1662,2020-01-30,0,0,0.0,0.0
2247,New Caledonia,France,-20.9043,165.618,2020-01-30,0,0,0.0,0.0
2248,Reunion,France,-21.1351,55.2471,2020-01-30,0,0,0.0,0.0
2249,Saint Barthelemy,France,17.9,-62.8333,2020-01-30,0,0,0.0,0.0
2250,St Martin,France,18.0708,-63.0501,2020-01-30,0,0,0.0,0.0
2251,Martinique,France,14.6415,-61.0242,2020-01-30,0,0,0.0,0.0
2252,,France,46.2276,2.2137,2020-01-30,5,0,0.0,5.0
2253,,Gabon,-0.8037,11.6094,2020-01-30,0,0,0.0,0.0
2254,,Gambia,13.4432,-15.3101,2020-01-30,0,0,0.0,0.0
2255,,Georgia,42.3154,43.3569,2020-01-30,0,0,0.0,0.0
2256,,Germany,51.0,9.0,2020-01-30,4,0,0.0,4.0
2257,,Ghana,7.9465,-1.0232,2020-01-30,0,0,0.0,0.0
2258,,Greece,39.0742,21.8243,2020-01-30,0,0,0.0,0.0
2259,,Guatemala,15.7835,-90.2308,2020-01-30,0,0,0.0,0.0
2260,,Guinea,9.9456,-9.6966,2020-01-30,0,0,0.0,0.0
2261,,Guyana,5.0,-58.75,2020-01-30,0,0,0.0,0.0
2262,,Haiti,18.9712,-72.2852,2020-01-30,0,0,0.0,0.0
2263,,Holy See,41.9029,12.4534,2020-01-30,0,0,0.0,0.0
2264,,Honduras,15.2,-86.2419,2020-01-30,0,0,0.0,0.0
2265,,Hungary,47.1625,19.5033,2020-01-30,0,0,0.0,0.0
2266,,Iceland,64.9631,-19.0208,2020-01-30,0,0,0.0,0.0
2267,,India,21.0,78.0,2020-01-30,1,0,0.0,1.0
2268,,Indonesia,-0.7893,113.9213,2020-01-30,0,0,0.0,0.0
2269,,Iran,32.0,53.0,2020-01-30,0,0,0.0,0.0
2270,,Iraq,33.0,44.0,2020-01-30,0,0,0.0,0.0
2271,,Ireland,53.1424,-7.6921,2020-01-30,0,0,0.0,0.0
2272,,Israel,31.0,35.0,2020-01-30,0,0,0.0,0.0
2273,,Italy,43.0,12.0,2020-01-30,0,0,0.0,0.0
2274,,Jamaica,18.1096,-77.2975,2020-01-30,0,0,0.0,0.0
2275,,Japan,36.0,138.0,2020-01-30,11,0,1.0,10.0
2276,,Jordan,31.24,36.51,2020-01-30,0,0,0.0,0.0
2277,,Kazakhstan,48.0196,66.9237,2020-01-30,0,0,0.0,0.0
2278,,Kenya,-0.0236,37.9062,2020-01-30,0,0,0.0,0.0
2279,,"Korea, South",36.0,128.0,2020-01-30,4,0,0.0,4.0
2280,,Kuwait,29.5,47.75,2020-01-30,0,0,0.0,0.0
2281,,Kyrgyzstan,41.2044,74.7661,2020-01-30,0,0,0.0,0.0
2282,,Latvia,56.8796,24.6032,2020-01-30,0,0,0.0,0.0
2283,,Lebanon,33.8547,35.8623,2020-01-30,0,0,0.0,0.0
2284,,Liberia,6.4281,-9.4295,2020-01-30,0,0,0.0,0.0
2285,,Liechtenstein,47.14,9.55,2020-01-30,0,0,0.0,0.0
2286,,Lithuania,55.1694,23.8813,2020-01-30,0,0,0.0,0.0
2287,,Luxembourg,49.8153,6.1296,2020-01-30,0,0,0.0,0.0
2288,,Madagascar,-18.7669,46.8691,2020-01-30,0,0,0.0,0.0
2289,,Malaysia,2.5,112.5,2020-01-30,8,0,0.0,8.0
2290,,Maldives,3.2028,73.2207,2020-01-30,0,0,0.0,0.0
2291,,Malta,35.9375,14.3754,2020-01-30,0,0,0.0,0.0
2292,,Mauritania,21.0079,10.9408,2020-01-30,0,0,0.0,0.0
2293,,Mauritius,-20.2,57.5,2020-01-30,0,0,0.0,0.0
2294,,Mexico,23.6345,-102.5528,2020-01-30,0,0,0.0,0.0
2295,,Moldova,47.4116,28.3699,2020-01-30,0,0,0.0,0.0
2296,,Monaco,43.7333,7.4167,2020-01-30,0,0,0.0,0.0
2297,,Mongolia,46.8625,103.8467,2020-01-30,0,0,0.0,0.0
2298,,Montenegro,42.5,19.3,2020-01-30,0,0,0.0,0.0
2299,,Morocco,31.7917,-7.0926,2020-01-30,0,0,0.0,0.0
2300,,Namibia,-22.9576,18.4904,2020-01-30,0,0,0.0,0.0
2301,,Nepal,28.1667,84.25,2020-01-30,1,0,0.0,1.0
2302,Aruba,Netherlands,12.5186,-70.0358,2020-01-30,0,0,0.0,0.0
2303,Curacao,Netherlands,12.1696,-68.99,2020-01-30,0,0,0.0,0.0
2304,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-30,0,0,0.0,0.0
2305,,Netherlands,52.1326,5.2913,2020-01-30,0,0,0.0,0.0
2306,,New Zealand,-40.9006,174.886,2020-01-30,0,0,0.0,0.0
2307,,Nicaragua,12.8654,-85.2072,2020-01-30,0,0,0.0,0.0
2308,,Niger,17.6078,8.0817,2020-01-30,0,0,0.0,0.0
2309,,Nigeria,9.082,8.6753,2020-01-30,0,0,0.0,0.0
2310,,North Macedonia,41.6086,21.7453,2020-01-30,0,0,0.0,0.0
2311,,Norway,60.472,8.4689,2020-01-30,0,0,0.0,0.0
2312,,Oman,21.0,57.0,2020-01-30,0,0,0.0,0.0
2313,,Pakistan,30.3753,69.3451,2020-01-30,0,0,0.0,0.0
2314,,Panama,8.538,-80.7821,2020-01-30,0,0,0.0,0.0
2315,,Papua New Guinea,-6.315,143.9555,2020-01-30,0,0,0.0,0.0
2316,,Paraguay,-23.4425,-58.4438,2020-01-30,0,0,0.0,0.0
2317,,Peru,-9.19,-75.0152,2020-01-30,0,0,0.0,0.0
2318,,Philippines,13.0,122.0,2020-01-30,1,0,0.0,1.0
2319,,Poland,51.9194,19.1451,2020-01-30,0,0,0.0,0.0
2320,,Portugal,39.3999,-8.2245,2020-01-30,0,0,0.0,0.0
2321,,Qatar,25.3548,51.1839,2020-01-30,0,0,0.0,0.0
2322,,Romania,45.9432,24.9668,2020-01-30,0,0,0.0,0.0
2323,,Russia,60.0,90.0,2020-01-30,0,0,0.0,0.0
2324,,Rwanda,-1.9403,29.8739,2020-01-30,0,0,0.0,0.0
2325,,Saint Lucia,13.9094,-60.9789,2020-01-30,0,0,0.0,0.0
2326,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-01-30,0,0,0.0,0.0
2327,,San Marino,43.9424,12.4578,2020-01-30,0,0,0.0,0.0
2328,,Saudi Arabia,24.0,45.0,2020-01-30,0,0,0.0,0.0
2329,,Senegal,14.4974,-14.4524,2020-01-30,0,0,0.0,0.0
2330,,Serbia,44.0165,21.0059,2020-01-30,0,0,0.0,0.0
2331,,Seychelles,-4.6796,55.492,2020-01-30,0,0,0.0,0.0
2332,,Singapore,1.2833,103.8333,2020-01-30,10,0,0.0,10.0
2333,,Slovakia,48.669,19.699,2020-01-30,0,0,0.0,0.0
2334,,Slovenia,46.1512,14.9955,2020-01-30,0,0,0.0,0.0
2335,,Somalia,5.1521,46.1996,2020-01-30,0,0,0.0,0.0
2336,,South Africa,-30.5595,22.9375,2020-01-30,0,0,0.0,0.0
2337,,Spain,40.0,-4.0,2020-01-30,0,0,0.0,0.0
2338,,Sri Lanka,7.0,81.0,2020-01-30,1,0,0.0,1.0
2339,,Sudan,12.8628,30.2176,2020-01-30,0,0,0.0,0.0
2340,,Suriname,3.9193,-56.0278,2020-01-30,0,0,0.0,0.0
2341,,Sweden,63.0,16.0,2020-01-30,0,0,0.0,0.0
2342,,Switzerland,46.8182,8.2275,2020-01-30,0,0,0.0,0.0
2343,,Taiwan*,23.7,121.0,2020-01-30,9,0,0.0,9.0
2344,,Tanzania,-6.369,34.8888,2020-01-30,0,0,0.0,0.0
2345,,Thailand,15.0,101.0,2020-01-30,14,0,5.0,9.0
2346,,Togo,8.6195,0.8248,2020-01-30,0,0,0.0,0.0
2347,,Trinidad and Tobago,10.6918,-61.2225,2020-01-30,0,0,0.0,0.0
2348,,Tunisia,34.0,9.0,2020-01-30,0,0,0.0,0.0
2349,,Turkey,38.9637,35.2433,2020-01-30,0,0,0.0,0.0
2350,,Uganda,1.0,32.0,2020-01-30,0,0,0.0,0.0
2351,,Ukraine,48.3794,31.1656,2020-01-30,0,0,0.0,0.0
2352,,United Arab Emirates,24.0,54.0,2020-01-30,4,0,0.0,4.0
2353,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-30,0,0,0.0,0.0
2354,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-30,0,0,0.0,0.0
2355,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-30,0,0,0.0,0.0
2356,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-30,0,0,0.0,0.0
2357,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-30,0,0,0.0,0.0
2358,Montserrat,United Kingdom,16.7425,-62.1874,2020-01-30,0,0,0.0,0.0
2359,,United Kingdom,55.3781,-3.4360000000000004,2020-01-30,0,0,0.0,0.0
2360,,Uruguay,-32.5228,-55.7658,2020-01-30,0,0,0.0,0.0
2361,,US,37.0902,-95.7129,2020-01-30,5,0,0.0,5.0
2362,,Uzbekistan,41.3775,64.5853,2020-01-30,0,0,0.0,0.0
2363,,Venezuela,6.4238,-66.5897,2020-01-30,0,0,0.0,0.0
2364,,Vietnam,16.0,108.0,2020-01-30,2,0,0.0,2.0
2365,,Zambia,-15.4167,28.2833,2020-01-30,0,0,0.0,0.0
2366,,Zimbabwe,-20.0,30.0,2020-01-30,0,0,0.0,0.0
2368,,Dominica,15.415,-61.371,2020-01-30,0,0,0.0,0.0
2369,,Grenada,12.1165,-61.679,2020-01-30,0,0,0.0,0.0
2370,,Mozambique,-18.665695,35.529562,2020-01-30,0,0,0.0,0.0
2371,,Syria,34.802075,38.99681500000001,2020-01-30,0,0,0.0,0.0
2372,,Timor-Leste,-8.874217,125.727539,2020-01-30,0,0,0.0,0.0
2373,,Belize,13.1939,-59.5432,2020-01-30,0,0,0.0,0.0
2374,Recovered,Canada,0.0,0.0,2020-01-30,0,0,0.0,0.0
2375,,Laos,19.85627,102.495496,2020-01-30,0,0,0.0,0.0
2376,,Libya,26.3351,17.228331,2020-01-30,0,0,0.0,0.0
2377,,West Bank and Gaza,31.9522,35.2332,2020-01-30,0,0,0.0,0.0
2378,,Guinea-Bissau,11.8037,-15.1804,2020-01-30,0,0,0.0,0.0
2379,,Mali,17.570692,-3.996166000000001,2020-01-30,0,0,0.0,0.0
2380,,Saint Kitts and Nevis,17.357822,-62.782998,2020-01-30,0,0,0.0,0.0
2381,Northwest Territories,Canada,64.8255,-124.8457,2020-01-30,0,0,0.0,0.0
2382,Yukon,Canada,64.2823,-135.0,2020-01-30,0,0,0.0,0.0
2383,,Kosovo,42.602636,20.902977,2020-01-30,0,0,0.0,0.0
2384,,Burma,21.9162,95.956,2020-01-30,0,0,0.0,0.0
2385,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-30,0,0,0.0,0.0
2386,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-30,0,0,0.0,0.0
2387,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-30,0,0,0.0,0.0
2389,,Botswana,-22.3285,24.6849,2020-01-30,0,0,0.0,0.0
2390,,Burundi,-3.3731,29.9189,2020-01-30,0,0,0.0,0.0
2391,,Sierra Leone,8.460555000000001,-11.779889,2020-01-30,0,0,0.0,0.0
2392,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-01-30,0,0,0.0,0.0
2393,,Malawi,-13.254307999999998,34.301525,2020-01-30,0,0,0.0,0.0
2394,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-30,0,0,0.0,0.0
2395,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-30,0,0,0.0,0.0
2396,,South Sudan,6.877000000000002,31.307,2020-01-30,0,0,0.0,0.0
2397,,Western Sahara,24.2155,-12.8858,2020-01-30,0,0,0.0,0.0
2398,,Sao Tome and Principe,0.18636,6.613081,2020-01-30,0,0,0.0,0.0
2399,,Yemen,15.552727,48.516388,2020-01-30,0,0,0.0,0.0
2400,,Comoros,-11.6455,43.3333,2020-01-30,0,0,0.0,0.0
2401,,Tajikistan,38.861034,71.276093,2020-01-30,0,0,0.0,0.0
2402,,Lesotho,-29.609988,28.233608,2020-01-30,0,0,0.0,0.0
2403,,Afghanistan,33.0,65.0,2020-01-31,0,0,0.0,0.0
2404,,Albania,41.1533,20.1683,2020-01-31,0,0,0.0,0.0
2405,,Algeria,28.0339,1.6596,2020-01-31,0,0,0.0,0.0
2406,,Andorra,42.5063,1.5218,2020-01-31,0,0,0.0,0.0
2407,,Angola,-11.2027,17.8739,2020-01-31,0,0,0.0,0.0
2408,,Antigua and Barbuda,17.0608,-61.7964,2020-01-31,0,0,0.0,0.0
2409,,Argentina,-38.4161,-63.6167,2020-01-31,0,0,0.0,0.0
2410,,Armenia,40.0691,45.0382,2020-01-31,0,0,0.0,0.0
2411,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-31,0,0,0.0,0.0
2412,New South Wales,Australia,-33.8688,151.2093,2020-01-31,4,0,2.0,2.0
2413,Northern Territory,Australia,-12.4634,130.8456,2020-01-31,0,0,0.0,0.0
2414,Queensland,Australia,-28.0167,153.4,2020-01-31,2,0,0.0,2.0
2415,South Australia,Australia,-34.9285,138.6007,2020-01-31,0,0,0.0,0.0
2416,Tasmania,Australia,-41.4545,145.9707,2020-01-31,0,0,0.0,0.0
2417,Victoria,Australia,-37.8136,144.9631,2020-01-31,3,0,0.0,3.0
2418,Western Australia,Australia,-31.9505,115.8605,2020-01-31,0,0,0.0,0.0
2419,,Austria,47.5162,14.5501,2020-01-31,0,0,0.0,0.0
2420,,Azerbaijan,40.1431,47.5769,2020-01-31,0,0,0.0,0.0
2421,,Bahamas,25.0343,-77.3963,2020-01-31,0,0,0.0,0.0
